# Profile data generated by Devel::NYTProf::Reader
# Version: v6.12
# More information at http://metacpan.org/release/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,{
0.000001,2,0.000000,my $_UNQUOTED = ${$_[1]->{"\$_UNQUOTED"}};
0.000000,1,0.000000,my $_QUOTED = ${$_[1]->{"\$_QUOTED"}};
0.000000,0,0.000000,package JSON::Schema::Modern::Document;
0.000040,2,0.000020,no warnings 'closure';
0.000000,0,0.000000,sub schema {
0.000000,0,0.000000,($_QUOTED,$_UNQUOTED) if 0;
0.000000,0,0.000000,# BEGIN quote_sub PRELUDE
0.000000,0,0.000000,package Method::Generate::Accessor::_Generated;
0.000000,0,0.000000,BEGIN {
0.000000,1,0.000000,$^H = 1762;
0.000001,1,0.000001,${^WARNING_BITS} = "UUUUUUUUUUUUUUUUUUUU";
0.000002,1,0.000002,%^H = (
0.000000,0,0.000000,);
0.000071,1,0.000071,}
0.000000,0,0.000000,# END quote_sub PRELUDE
0.019112,47933,0.000000,Carp::croak("schema is a read-only accessor") if @_ > 1;
0.125825,47933,0.000003,$_[0]->{"schema"}  }
0.000001,1,0.000001,$$_UNQUOTED = \&schema;
0.000000,0,0.000000,}
0.000004,1,0.000004,1;
0.000000,0,0.000000,
0.000000,0,0.000000,;
